OBJECTID,record_id,date_opened,record_status,date_closed,Full,record_type,record_type_category,record_type_group,record_type_subtype,record_type_type,record_type_4level,Address,description,planner_id,module,City,State,Zip
"28,872",2016-016285PRJ,12/21/2016 12:00:00 AM +0000,Under Review,,1263 03RD AVE 94122,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1261-1263A 03rd Ave - Unit Legalization,"Legalize a third unit (Unit No.1263A) at the ground floor of an existing two-family two-story-over-garage dwelling, per Planning Code Section 207.3 (Ord. 43-14). No front alterations.",MBOUDREA,Planning,,,94122
"39,876",2016-003612PRJ,03/18/2016 12:00:00 AM +0000,Under Review,,44 COOK ST 94118,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,44 Cook St - Curb Cut,REPAIR EXISTING CURB CUT,MBOUDREA,Planning,,,94118
"31,836",2016-005596PRJ,10/07/2016 12:00:00 AM +0000,Under Review,,953 FOLSOM ST 94107,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,953-955 FOLSOM ST,"Proposed new construction of a six-story building with one commercial space, 23 SRO residential units and 1921 sf of open space on roof deck.",ESAMONSK,Planning,,,94107
"10,484",2018-004330PRJ,03/28/2018 12:00:00 AM +0000,Under Review,,2440 BAY SHORE BLVD 94134,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2440 BAY SHORE BLVD,"CHANGE OF USE OF (E) GROUND FL TENANT SPACE FROM (E) MEDICAL CANNIBIS DISPENSARY TO CANNABIS RETAIL. NO CHNAGE TO EXTERIOR, NO SQUARE FOOTAGE CHAGE. (E) ACCESSIBLE RESTROOM TO REMAIN. REFER TO PREVIOUSLY APPROVED BPA #201608306390",MCHRISTE,Planning,,,94134
"23,046",2017-006216PRJ,05/18/2017 12:00:00 AM +0000,Open,,3741 BRODERICK ST 94123,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,3741 Broderick Street,The proposed project shifts the existing garage and entry configuration forward.,VBYRD,Planning,,,94123
213,2018-017010PIC,12/18/2018 12:00:00 AM +0000,Open,,4540 20TH ST 94114,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,4540 20th St,Unauthorized Unit Screening - NO UDU FOUND ON PROPERTY,MCHANDLE,Planning,,,94114
"50,714",2015-008674PRJ,07/09/2015 12:00:00 AM +0000,Under Review,,325 29TH AVE 94121,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,325 29th Avenue,"Proposed demolition of existing 1-story dwelling and construction of a new 4-story, 2-unit residential building.",CMAY,Planning,,,94121
"24,087",2017-005881PRJ,04/25/2017 12:00:00 AM +0000,Open,,555 FULTON ST 94102,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,New Seasons Market,Formula Retail Application to establish a retail grocery store d.b.a. New Seasons Market.,CASBAGH,Planning,,,94102
"36,668",2016-007406PRL,06/06/2016 12:00:00 AM +0000,Open,,573 28TH AVE 94121,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,573 28TH AVE,Repair stucco in kind to repair dry rot in the front of the building under the windows.,KHADDADA,Planning,,,94121
"6,874",2018-009075PRJ,06/27/2018 12:00:00 AM +0000,Accepted,,1336 11TH AVE 94122,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1336 11TH AVE,Variance from the rear yard requirement to legalize an open trellis and a staircase that extends into the rear yard.,SJIMENEZ,Planning,,,94122
652,2018-016449ZAD,12/06/2018 12:00:00 AM +0000,Pending Review,,1881 POST ST 94115,Zoning Administrator Determination Letter (ZAD),ZAD,Planning,Letters,Research,Planning/Research/Letters/ZAD,1881 Post Street - ZAD Request,Request for Letter of Determination,EGORDON,Planning,,,94115
"12,199",2018-002318PRJ,02/13/2018 12:00:00 AM +0000,Under Review,,2704 CALIFORNIA ST 94115,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2704 CALIFORNIA ST,"Demolish existing two-story convalescent nursing home, construct two new 4-story, 2-unit residential buildings on lots to be subdivided into two 30' x 136.5' lots.",CMAY,Planning,,,94115
"63,122",2014.1058,07/03/2014 12:00:00 AM +0000,Under Review,,"6424 03RD ST, SAN FRANCISCO, CA 94124",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,6424 3rd Street / 1088 Key Avenue,"Demolish 1.5 story commercial structure, currently used as a funeral home, and construct four-story building with 17 residential units over 2,121 sf retail and 17 parking spaces on ground floor.",EJARDINE,Planning,,,94124
"16,567",2017-013508PRJ,10/19/2017 12:00:00 AM +0000,Under Review,,542 36TH AVE 94121,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,542 36TH AVE,LEGALIZE (E) UNAUTHORIZED DWELLING UNIT UNDER ORD #43-14.,DWEISSGL,Planning,,,94121
"13,472",2018-000716PRJ,01/10/2018 12:00:00 AM +0000,Under Review,,179 JULIAN AVE 94103,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,179 JULIAN AVE,TO COMPLY WITH NOV #201387781 FOR MEMORIALIZING OCCUPANCY AS AN R-2 RESIDENTIAL HOTEL WITH 35 GUEST ROOMS & ONE GUEST ROOM WITH COOKING. ALL GUEST ROOMS TO BE RESIDENTIAL,SJIMENEZ,Planning,,,94103
"42,831",2015-014058PRJ,01/04/2016 12:00:00 AM +0000,Under Review,,2465 VAN NESS AVE 94123,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2465 VAN NESS AVE,"Construction of a new 7 story 41 unit multi-family residential structure over retail and parking garage for both vehicles and bikes.
The PPA was submitted on 10/09/15 and the 90 day deadline is 01/07/16.",MWOODS,Planning,,,94123
"65,389",2014.0454,03/31/2014 12:00:00 AM +0000,Under Review,,"4089 24TH ST, SAN FRANCISCO, CA 94114",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,4093 24TH ST,Conditional Use Authorization request for a new WTS Facility.,,Planning,,,94114
"62,066",2014.1309,08/26/2014 12:00:00 AM +0000,Under Review,,"0 03RD ST, SAN FRANCISCO, CA 94105",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,0 03RD ST,"Residential + Veterans Use, Public Use (Telecommunications Services",,Planning,,,94105
"70,231",2013.0915,07/10/2013 12:00:00 AM +0000,Under Review,,1469 PACIFIC AVE 94109,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1469 PACIFIC AV,Multi-unit residential. Changing industrial into apartment building,CGROB,Planning,,,94109
"51,462",2015-007806PRJ,06/22/2015 12:00:00 AM +0000,Under Review,,103 WALBRIDGE ST 94134,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,103 WALBRIDGE ST,ERECT THREE STORY TWO FAMILY DWELLING RESIDENTIAL BUILDING.,MPUTRA,Planning,,,94134
"52,810",2015-006327PRJ,05/20/2015 12:00:00 AM +0000,Under Review,,3225 LINCOLN WAY 94122,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,3225 LINCOLN WAY,Change of use from residential to religious.,NTRAN,Planning,,,94122
532,2018-016606PRJ,12/11/2018 12:00:00 AM +0000,Accepted,,1674 FILBERT ST 94123,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1674 FILBERT ST,REMOVE PARTIAL DECK PER NOV #201898451. REMOVE ROOF DECK,EGORDON,Planning,,,94123
"1,566",2018-015425PRL,11/09/2018 12:00:00 AM +0000,Under Review,,3555 CESAR CHAVEZ ST 94110,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,3555 CESAR CHAVEZ STREET - ATT PROW WTS FACILITY INSTALLATION,ATT Mobility is requesting approval for modification of existing Macro WTS facility,AWOODS,Planning,,,94110
151,2018-017057PRJ,12/19/2018 12:00:00 AM +0000,Accepted,,1226 09TH AVE 94122,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1226 09TH AVE - CB3P,"Conditional Use Authorization request for change of use from existing vacant storefront to restaurant dba ""Tartine Manufactory"".",VLEWIS,Planning,,,94122
190,2018-017045ZAV,12/19/2018 12:00:00 AM +0000,Pending Review,,1828 EGBERT AVE 94124,Zoning Administrator Verification Letter (ZAV),ZAV,Planning,Letters,Research,Planning/Research/Letters/ZAV,1828 Egbert Avenue - ZAV Request,"Request Confirmation that the existing legal use is Self-Storage.  The Assessor's Record on PIM says that the use is Industrial Data Center.  While a CU was applied for Industrial Data Center under Case No. 2013.1125C, the permit to implement the CU , BPA No. 201503120651, has not been issued.  The Case Report for Case No. 2013.1125C confirms that the use is Self-Storage.",BHICKS,Planning,,,94124
"8,234",2018-007460PRJ,05/22/2018 12:00:00 AM +0000,Under Review,,1226 10TH AVE 94122,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1226 10TH AVE,"COMPLY WITH NOV# 201857611, REPLACE (2) WINDOWS WITH EGRESS COMPLAINT WINDOWS, CONVERT GARAGE TO EXIT CORRIDOR, CHANGE USE OF OFFICE TO BEDROOM, REPLACE NON-COMPLIANT WET BAR WITH 36"" COUNTER AND WITH 12""X12"" BAR SINK. LEGALIZE EXISTING GROUP HOUSING.",SYOUNG,Planning,,,94122
"60,856",2014-000126PRJ,10/21/2014 12:00:00 AM +0000,Under Review,,300 FOERSTER ST 94112,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,300 Foerster Street,Legalize second unit per Ord. 43-14.,MBOUDREA,Planning,,,94112
"38,716",2016-005040PRJ,04/18/2016 12:00:00 AM +0000,Under Review,,1040 FOLSOM ST 94103,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1040 - 1044 FOLSOM STREET,REVISION TO PA 2014 0813 3749 - ADD 3 ROOMS FOR TOTAL 51 ROOMS. TO COMPLY WITH NOV 201412112. FOR TOTAL 13 TOURIST ROOMS & 3 RESIDENTIAL ROOMS. MAHER NA,RSUCRE,Planning,,,94103
"25,279",2017-003744PRJ,03/28/2017 12:00:00 AM +0000,Under Review,,801 KEARNY ST 94133,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,801 KEARNY ST,Conditional Use Authorization to legalize a formula retail restaurant establishment doing business as Hanlin Tea Restaurant.,SADINA,Planning,,,94133
"2,714",2018-014015PRJ,10/15/2018 12:00:00 AM +0000,Under Review,,812 22ND ST 94107,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,812 22ND ST,Faade and window renovations.,MGIACOMU,Planning,,,94107
"98,450",2008.0416,04/08/2008 12:00:00 AM +0000,Under Review,,"900 NORTH POINT ST, #0B10D, SAN FRANCISCO, CA",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,851 BEACH ST,Create a new restaurant space at the ground floor of the Mustard Building and install new storefront glazing systems.,,Planning,CA,, 
"21,111",2017-008328PRJ,06/29/2017 12:00:00 AM +0000,Under Review,,2151 25TH AVE 94116,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2151 25TH AVE,TO LEGALIZE THE ILLEGAL UNIT BEHIND GARAGE.,SJIMENEZ,Planning,,,94116
"72,452",2013.0333Y,03/21/2013 12:00:00 AM +0000,On Hold,,"222 02ND ST, SAN FRANCISCO, CA 94105",Notice of Use-TDR (TDU),TDU,Planning,Letters,Research,Planning/Research/Letters/TDU,222 02ND ST,Transfer of Development Rights (TDR),CGROB,Planning,,,94105
479,2018-016653PRJ,12/11/2018 12:00:00 AM +0000,Accepted,,36 ALADDIN TER 94133,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,36 ALADDIN TER,"RESPONSE TO NOV #201890782,#201892321 and #201892301. ADD NEW MARKET RATE UNIT IN BASEMENT.",CASBAGH,Planning,,,94133
"10,195",2018-004698PRJ,04/04/2018 12:00:00 AM +0000,Under Review,,14 VALENCIA ST 94103,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,14 VALENCIA ST,FROM MEDICAL CANNABIS DISPENSARY TO CANNIBIS RETAIL. REF: 200706154005. MAHER N/A.,MCHRISTE,Planning,,,94103
"26,742",2017-002083PRJ,02/17/2017 12:00:00 AM +0000,Under Review,,554 FILLMORE ST 94117,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,554 FILLMORE ST,REPLACE NORTH FACING WINDOW & SOUTH FACING WINDOW ROSE WINDOW WITH GLASS TO COMPLY WITH NOV#201049987. N/A ORDINANCE #155-13,AKIRBY,Planning,,,94117
"2,080",2018-014774PRJ,10/29/2018 12:00:00 AM +0000,Under Review,,360 SPEAR ST 94105,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,360 SPEAR ST,"Conditional Use Authorization to permit the change of use from ISE to PDR, life science, or laboratory use.",,Planning,,,94105
"38,981",2016-004734PRJ,04/11/2016 12:00:00 AM +0000,Under Review,,582 NAPLES ST 94112,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,582 NAPLES ST,PROJECT PROPOSES TO LEGALIZE AN ILLEGAL UNIT AT THE GROUND LEVEL,SJIMENEZ,Planning,,,94112
"5,722",2018-010465PRJ,07/31/2018 12:00:00 AM +0000,Under Review,,349 03RD AVE 94118,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,349 03RD AVE,"Demolition and new construction of a 5,924 gsf, 40-foot tall three dwelling over garage building. The ground floor will have a three vehicle and three bicycle parking spaces. The original curb cut and driveway would be retained with a new sidewalk and street tree. Each of the second, third, and fourth floors will have a 3 bedroom dwelling. There is a private deck at the rear of the second floor, and a common roof deck for the third and fourth floor units.",MDITO,Planning,,,94118
"7,521",2018-008323PRJ,06/11/2018 12:00:00 AM +0000,Under Review,,1720 LARKIN ST 94109,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1720 LARKIN ST,"Demolition of an existing one car garage structure. New construction of a new approximately 10,652 square foot, five story, 5 unit building. The Project would include a garage. The project would include a subdivision.",SADINA,Planning,,,94109
"19,688",2017-009971PRJ,08/04/2017 12:00:00 AM +0000,Under Review,,262 NOE ST 94114,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,262 NOE ST,ADMINISTRATIVE CHANGE OF USE FROM VACANT LAUNDROMAT TO NEW MEDICAL CANNABIS DISPENSARY.,BHICKS,Planning,,,94114
"12,630",2018-001810PRJ,02/02/2018 12:00:00 AM +0000,Under Review,,"1400 MIssion ST, SAN FRANCISCO, CA",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1400 MIssion ST,Conditional Use Authorization application to increase off-street parking spaces from 42 to 50 spaces.,SADINA,Planning,,, 
"5,208",2018-011030PRJ,08/10/2018 12:00:00 AM +0000,Under Review,,150 RANDALL ST 94131,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,150 RANDALL ST,"REV TO PA# 2011/06/24/8922, PA# 2017/04/13/3878 & PA# 2017/12/18/6762. RESPONSE TO STOP WORK NOV# 201868281. NEW FRAMING TO ADDRESS DRY ROT DAMAGE & STRUCTURAL WORK. REMOVE & REPLACE (E) EXTERIOR FINISHES TO ADDRESS LACK OF EXTERIOR SHEATHING OVER STUDS. DEMO CALCS INCLUDE AS REQUIRED.",NTRAN,Planning,,,94131
"16,461",2016-001059PRJ,10/20/2017 12:00:00 AM +0000,Open,,465 GROVE ST 94102,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,465 GROVE ST,"Proposed project to demolish the existing ""Days Inn"" hotel, with 36 tourist and 5 SRO rooms, and the adjacent 2-unit residential building, and to construct a new mixed-use building with 100 tourist hotel rooms, 5 SRO rooms, 2 residential units, and restaurant/retail space. *Pursuant to the Certificate of Use for the existing building, as reported in the Hotel Unit Usage Report, dated August 7, 2015, the existing building contains 36 tourist and 5 SRO rooms. **Excluded from FAR Calculations: residential, open space and bike parking areas. Exact figures to be confirmed. ***Existing 1,375 sf of residential area will be demolished, but the two units will be constructed as part of the project, with a net increase in residential area of 711 sf, for total of 2,086 sf of residential.  ****Existing 1,022 sf of SRO area will be demolished, but the five SRO units will be reconstructed as part of the project, with a new increase in SRO area of 142 sf, for a total of 1,164 sf of SRO area. *****Gros area of 49,065 sf, plus other areas with 29,282 sf.",VBYRD,Planning,,,94102
"3,681",2018-012788PIC,09/18/2018 12:00:00 AM +0000,Consultation,,2932 FRANKLIN ST 94123,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,2932 Franklin Street - Legalization,Applicant submitted a UDU screen form for review;  Applicant is seeking to add a staircase to create an interior connection between floors.,DWEISSGL,Planning,,,94123
