OBJECTID,record_id,date_opened,record_status,date_closed,Full,record_type,record_type_category,record_type_group,record_type_subtype,record_type_type,record_type_4level,Address,description,planner_id,module,City,State,Zip,address,record_name
"33,618",2016-010950PRJ,08/24/2016 12:00:00 AM +0000,Under Review,02/01/2017 12:00:00 AM +0000,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Legalization of one unauthorized dwelling unit at rear of property.,KPHUNG,Planning,,,,4730 03RD ST 94124,4730 - 4736 3rd Street
"26,260",2017-002602PRJ,03/02/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"CREATE DECK @ (E) ROOF OVERHANG W/ (N) GUARDRAID, REPLACE (E) FIXED GLASS WINDOWS W/ (N) SLIDING GLASS DOORS, (N) WOOD SIDING, STUCCO & WOOD RAINSCREEN @ FRONT FACADE, (N) WINDOW @ FRONT FACADE, (N) STEELE & GLASS ENTRY GATE.",JHORN,Planning,,,,565 ORTEGA ST 94116,565 ORTEGA ST
853,2018-016045PRJ,11/30/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Legalization Intake,MBOUDREA,Planning,,,,70 RALSTON ST 94132,70 RALSTON ST
"14,402",2017-016021PRJ,12/15/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"REPLACE REAR WINDOWS & FRENCH DOOR; FRONT FACADE WINDOWS ALL IN-KIND. ENLARGE 1 SET OF BACK WINDOWS FROM 19.5 SQF TO 35 SQ FT; REPLACE REAR FACADE SIDING, IN-KIND.",RSALGADO,Planning,,,,621 WALLER ST 94117,621 WALLER ST
121,2018-017138PIC,12/20/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Applicant submitted a UDU screening application for review.,MCHANDLE,Planning,,,,830 ALABAMA ST 94110,830 Alabama Street - Unauthorized Dwelling Unit Screening
"28,131",2017-000519PRJ,01/12/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Conditional Use Authorization to establish a limited restaurant dba Ahipoke Bowl.,GPANTOJA,Planning,,,,1511 SLOAT BLVD 94132,1511 SLOAT BLVD
"14,943",2017-015286PRJ,11/30/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,THIS IS A SITE PERMIT. PROJECT IS THE VOLUNTARY SEISMIC STRENGHTENING FOR ST. CECILIA SCHOOL. THE PROJECT INCLUDES NEW CONCRETE SHEAR WALLS & NEW WHEELCHAIR LIFT AND ENCLOSURE.,MLANGLIE,Planning,,,,2550 18TH AVE 94116,2550 18TH AVE
"6,299",2018-009717PRJ,07/16/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,REBUILD & ENCLOSE (E) DECK & PORCHES ON ALL THREE LEVELS,LAJELLO,Planning,,,,368 17TH AVE 94118,368 17TH AVE
"8,177",2018-007527PRJ,05/23/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"TO COMPLY WITH NOV 201840672 - INSTALL (N) 6.5"" CONCRETE RETAINING WALL @ REAR YARD ON (3) SIDES. INSTALL (N) 6"" HIGH WOOD FENCE ON (3) SIDES",BHICKS,Planning,,,,4524 25TH ST 94114,4524 25TH ST
"20,971",2017-008584PRL,07/06/2017 12:00:00 AM +0000,Under Review,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,"Ingenu proposes to install one Omni antenna, one yagi antenna, one GPS antenna, and associated equipment.",SSKANGOS,Planning,,,,101 CALIFORNIA ST 94111,101 California Street - Ingenu Micro WTS Facility
"66,955",2014.0014,01/03/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Variance request to add a roof deck above an existing NCU structure within the rear yard.,,Planning,,,,"1352 SANCHEZ ST, SAN FRANCISCO, CA 94131",1352 SANCHEZ ST
"62,490",2014.1205,08/01/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Proposed use:  Condominiums - 10 units.,ESAMONSK,Planning,,,,727 NATOMA ST 94103,727-31 NATOMA ST
"5,198",2018-011033PRJ,08/10/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"New construction of a 4-story 3 unit residential and commercial building which includes commercial area, residential lobby and parking garage at the ground level and 3-story housing above the ground floor. Residential includes 3 units: Ground floor rear-Unit 1, 1st floor of a townhouse-ADA accessible; Second floor-Unit 1, 2nd floor of a townhouse;  Third & Fourth floors-Units 2 & 3, front & rear townhouses.Proposed height would be approximately 45 feet in height.",BHICKS,Planning,,,,5690 MISSION ST 94112,5690 MISSION ST
"62,054",2014.1308,08/26/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,6 Units Condo. Conversion,,Planning,,,,"1041 OAK ST, SAN FRANCISCO, CA 94117",1041 OAK ST
"66,168",2014.028,02/19/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Administrative COA to modify an existing AT&T Mobility Macro Wireless WTS Facility. Add 3 Radio Relay Units (RRUs) and antenna shrouds. No change to antenna models/sector locations.,,Planning,,,,"333 BAKER ST, SAN FRANCISCO, CA 94117",333 BAKER ST
"72,460",2013.0332Y,03/21/2013 12:00:00 AM +0000,On Hold,,,Notice of Use-TDR (TDU),TDU,Planning,Letters,Research,Planning/Research/Letters/TDU,,Transfer of Development Rights (TDR),CGROB,Planning,,,,"222 02ND ST, SAN FRANCISCO, CA 94105",222 02ND ST
"76,429",2012.0907,07/17/2012 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Demolition and reconstruction of two-story SFD located at the rear of the lot. Demolition requires Mandatory DR. New construction needs variances from rear yard & exposure requirements.,SVELLVE,Planning,,,,"76 BLAKE ST, SAN FRANCISCO, CA 94118",74 BLAKE ST
"61,914",2014.133,08/29/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Certificate of Transfer for Transferable Development Rights (from a transfer lot),,Planning,,,,"135 GOLDEN GATE AV, SAN FRANCISCO, CA",135 GOLDEN GATE AV
"1,407",2018-015562PIC,11/14/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Legalization,DGANETSO,Planning,,,,26 LUCY ST 94124,26 Lucy Street
"8,300",2018-007396ZAD,05/21/2018 12:00:00 AM +0000,Pending Review,,,Zoning Administrator Determination Letter (ZAD),ZAD,Planning,Letters,Research,Planning/Research/Letters/ZAD,,Request for Letter of Determination,ETUFFY,Planning,,,,350 POST ST 94108,350-360 Post Street - ZAD Request
"37,437",2016-006545PRJ,05/18/2016 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,To legalize a conversion of a 2 Dwelling unit duplex  into group housing.,DWEISSGL,Planning,,,,966 OAK ST 94117,966 OAK ST
"50,821",2015-008538PRJ,07/07/2015 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,INSTALL CARD READER ACCESS CONTROLS TO 3 EXISTING ENTRY DOORS. MAHER,ETUFFY,Planning,,,,315 MONTGOMERY ST 94104,NORTH EXTERIOR DOORS: 315 MONTGOMERY ST
"9,148",2018-006539PRJ,04/30/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Original TI converted only a part of the building from garment factory to laboratory. A section was left for either future expansion or a subtenant as invitae did not need the space at the time. They have since grown and need to expand their current use into the unused expansion space. Scope will consist of expanding previously approved lab, support spaces, and accessory office on first floor into expansion space. Improvement work will be limited to non-bearing interior partition walls, new restrooms, new mechanical, new electrical, and new plumbing in support of new spaces.8/27/18 - change of use.  Tenant improvement - expand previously approved lab. Support spaces & accessory office on 1st floor into expansion space not covered under original permit.  Improvement work will be limited to interior only partitions, restrooms, mech., elect & plum. Mep  will be under separate permit",RSUCRE,Planning,,,,1400 16TH ST 94103,1400 16TH ST
"1,312",2018-015867PRJ,11/16/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"DPW:  Fire Station 19 - To disconnect and remove the existing generator and sub-base fuel tank, and demolish the existing concrete pad, chain link fence and gate. A new concrete pad will be put in place. Generator w=to be provided with a sound attenuating, weatherproof enclosure with rodent screens and marine grade coating. Project will install a new chain link fence and gate, with a chain link fence on top to secure inside space.",VBYRD,Planning,,,,390 BUCKINGHAM WAY 94132,DPW: Fire Station 19 - 390 Buckingham Way
"8,264",2018-007437PRJ,05/22/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,INFILL THE WOOD DECK AREA AT GROUND FLOOR. (REF PA #2003-09-11-4488),MPUTRA,Planning,,,,932 VICENTE ST 94116,932 VICENTE ST
"62,627",2014.1161,07/28/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Raise roof by 2 feet to expand habitable space.,,Planning,,,,,62 WANDA ST
"2,203",2018-014611PRJ,10/25/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,MERGE 1ST & 2ND FLR INTO (E) SINGLE UNIT. RESTORE 2ND DWELLING UNIT IN PORTION OF BASEMENT,EGORDON,Planning,,,,1278 STANYAN ST 94117,1278 STANYAN ST
366,2018-016831PIC,12/13/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Legalization,DGANETSO,Planning,,,,1361 CALIFORNIA ST 94109,1363 California Street
"17,967",2017-011859PRJ,09/15/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Request Conditional Use Authorization for change of use from vacant Grocery Store to Ambulatory Surgery Center.,MWOODS,Planning,,,,1336 POST ST 94109,1336 POST ST
"33,794",2016-010718PRJ,08/18/2016 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,CONSTRUCTION OF NEW ROOF DECK FOR EXISTING RESIDENTIAL BUILDING. CONSTRUCT NEW INTERIOR STAIRWAY. N/A FOR MAHER ORDINANCE.,CCAMPBEL,Planning,,,,2618 BUCHANAN ST 94115,2618 BUCHANAN ST
"13,908",2017-016664PRJ,12/29/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"GARAGE; REMOVE CABINETS & UTILITY SINK; REMOVE SHOWER & CHECK FOR PROPER SUPPLY/SEWER LINES FOR BATHROOM FIXTURES; CHECK FOR PROPER ELECT. WIRING; INSTALL (N) WINDOWS, (N) DUCTING FROM (E) FURNACE; 1ST,2ND,3RD FL INSTALL",MCHANDLE,Planning,,,,462 18TH AVE 94121,462 18TH AVE
"3,780",2018-012687PRJ,09/17/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Change of Use to office use on the ground floor and basement levels.,SADINA,Planning,,,,657 MISSION ST 94105,657 MISSION ST
"5,770",2018-010406PRJ,07/30/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,RENEW EXPIRED APPROVED BLD PA# 200108307291 AND TO COMPLY PER CITY PLANNING DEPT'S COMPLAINT #2018004625ENF,BHICKS,Planning,,,,1723 24TH AVE 94122,1723 24TH AVE
"26,856",2017-001960PRJ,02/15/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,CHANGE OF USE. CONVERT REAR STORAGE AREA TO RESIDENTIAL UNIT. UPGRADE EXISTING COMMERCIAL BATHROOM TO ACCESSABLE BATHROOM. UPGRADE ELECTRICAL SERVICE TO 200 AMPS. PROVIDE ONE HOUR SEPARATION WALL BETWEEN COMMERCIAL & RESIDENTIAL.,SADINA,Planning,,,,6256 03RD ST 94124,6256 03RD ST
"11,355",2018-003286PRJ,03/07/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Per BPA: CHANGE OF USE FROM VACANT RETAIL STORE TO INSTITUTIONAL COMMUNITY USE. NO WORK TO BE PERFORMED. REF PA# 2016/10/18/0627. Per ZA: scope of work must be updated to also reflect legalization of faade changes.,LAJELLO,Planning,,,,776 HAIGHT ST 94117,776 HAIGHT ST
"1,595",2018-015363PRJ,11/08/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"CHANGE OF USE PERMIT FOR TENANT LEASED STOREFRONT SPACE @ GROUND LEVEL OF 906 POST ST. CHANGE OF USE FROM ""RETAIL SALES & SERVICE"" TO ""CANNABIS RETAIL"" (COMMERCIAL SPACE ONLY.)",NFOSTER,Planning,,,,906 POST ST 94109,906 POST ST
"12,740",2018-001698PRJ,01/31/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"4 new ADU's at the ground floor of an existing 6 unit building. The proposal includes new window openings, reduction of 2 existing lobby entrance door openings, and the infill of a garage door with windows and brick.",MCHANDLE,Planning,,,,31 HARRIET ST 94103,31 HARRIET ST
"53,814",2015-005216PRJ,04/24/2015 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,CONSTRUCT NEW TEMPORARY 10' HEIGHT SECURITY FENCE ALONG PROPERTY LINE TO PREVENT TRESPASSING & ENCAMPMENTS AFTER HOURS. N/A ORDINANCE #155-13,EJARDINE,Planning,,,,659 SOUTH VAN NESS AVE 94110,659 SOUTH VAN NESS AVE
"48,105",2015-003229PRJ,09/04/2015 12:00:00 AM +0000,Under Review,11/15/2017 12:00:00 AM +0000,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"The proposed project is to demolish the existing front faade of the building, except the columns, demolish the interior of the building, raise and re-use the roof to a height of 40 feet, and construct 16,648 square feet of residential use and open spaces, including a proposed roof top patio and ground floor patio. The project will construct 23 residential dwelling units, including; 16 one-bedroom and 7 two-bedroom units. No parking is proposed. The project would require approximately 3 feet of soil excavation.",LIAJELLO,Planning,,,,222 DORE ST 94103,222 DORE ST
"38,615",2016-005131PRJ,04/20/2016 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Below grade sports court within the rear yard.,SYOUNG,Planning,,,,2620 BUCHANAN ST 94115,2620 BUCHANAN ST
"25,680",2017-003279PRJ,03/16/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"REVISION TO APPROVED PA# 2014/11/26/2632. SCOPE INCLUDES NEW GARAGE, FRONT FACADE REVISIONS, RELOCATION S OF FAMILY ROOM, EXTENSION OF STAIRWAY ENCLOSURE TO TOP LEVEL.",NFOSTER,Planning,,,,151 BERNARD ST 94109,151 BERNARD ST
"4,087",2018-012416PRJ,09/11/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Conditional Use Authorization to permit the change of use from an existing distribution warehouse to a new industrial agricultural use to legalize an existing non-medical cannabis cultivation.,,Planning,,,,1345 UNDERWOOD AVE 94124,1345 UNDERWOOD AVE
"4,156",2018-013044PRJ,09/07/2018 12:00:00 AM +0000,Open,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"DPW:  Fire Station 2, to remove the existing outdoor generator, existing concrete pad for the generator, and exhaust pipe. The existing generator is to be replaced with a new roof mounted generator, and a new flush mounted fuel port is to be installed at the south elevation in Fisher Alley. The existing fuel line is to be demolished back to the point of connection at existing tank.",VBYRD,Planning,,,,1340 POWELL ST 94133,1340 POWELL STREET
"20,333",2017-009224PRJ,07/19/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Conditional Use Authorization to permit the change of use from a movie theatre to a retail sales and service use.,MWOODS,Planning,,,,601 VAN NESS AVE 94102,601 VAN NESS AVE
"32,887",2016-011735PRJ,09/12/2016 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,NON LOAD BEARING WALL ON SIDE PORCH - NOT VISIBLE FROM STREET. NEW INTERIOR STAIRS TO ACCESS GARAGE,MPUTRA,Planning,,,,1452 FLORIDA ST 94110,1457 FLORIDA ST
"51,372",2015-005968PRJ,06/24/2015 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Construction of a new Small Enterprise Workspace building on a lot currently used as container storage.The PPA was submitted on 4/20/15 and the 90 day deadline is 7/19/15.",JSPEIRS,Planning,,,,1228 25TH ST 94107,1228 25TH ST
"14,364",2017-016051PRJ,12/15/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,REMOVE SMALLER ROOF DECK AND REPLACE WITH FULL WIDTH ROOF DECK,GPANTOJA,Planning,,,,167 DELMAR ST 94117,167 DELMAR ST
"21,355",2017-008101PRJ,06/27/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,ADU PER ORDINANCE# 162-16. 1 BEDROOM & 1 BATH. THIS UNIT IS ADU ONLY. LEGALIZATION UNDER PA# 2016/09/14/7667.,GPANTOJA,Planning,,,,216 RAMSELL ST 94132,216 Ramsell St
"8,456",2018-007285PRL,05/17/2018 12:00:00 AM +0000,Open,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,Revision to permit #2017-0217-9670.  Revision includes replacing interior stair; install 2 skylights; infill lightwell.  The project complies with rooms down requirements.,RTANNER,Planning,,,,1787 10TH AVE 94122,1787 10TH AVE
975,2018-016119PIC,11/29/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Waiver ADU - Preliminary Plan Review,DWEISSGL,Planning,,,,1784 REVERE AVE 94124,1784 REVERE AVE
